BAM 5.2 *ZUG01-V03* VH5204_D_01.lis,,,,
-----------------------------------,,,,
,,,,
Versuchsbezeichnung                 ,,,,ZUG-Versuch
Versuchs-Datum                      ,,,,10.08.2022
Projekt                             ,,,,VH5204
Werkstoff                           ,,,,CuSn12
Bearbeiter                          ,,,,Uhlemann
Prüfmaschine                        ,,,,M33
Probenbezeichnung                   ,,,,D_01
Probenform                          ,,,,ZUG 005.004
"224,499,893","0,0702808619999999","0,75284198","0,0652497903912489","383,262,220,638,395"
"2,25","0,0704205600000001","0,754317993","0,065354465849854","384,013,639,973,527"
"229,999,923","0,0718644590000002","0,77044458","0,0666441498928587","39,222,347,910,197"
"235,000,229","0,073261676","0,784428101","0,0679906019865725","399,342,310,746,831"
"240,000,152","0,0745191940000001","0,799205017","0,069373587499561","406,865,049,636,003"
"241,600,036,000,001","0,0749382890000001","0,803109009","0,0696567304894446","408,852,522,018,022"
"245,000,076","0,075823279","0,813589661","0,0704608233358221","414,188,087,868,452"
"2,5","0,077080797","0,827662781","0,071732674211352","42,135,253,321,794"
"254,999,923","0,0784780140000001","0,841064575","0,0730375052585255","428,175,215,089,345"
"258,399,963","0,079456019","0,853160767","0,0740191705813945","434,333,231,685,588"
"260,000,229","0,0798752300000001","0,857919189","0,0744545348196621","436,755,683,449,575"
"265,000,152","0,081132749","0,870315491","0,0755960683154626","443,066,482,207,402"
"270,000,076","0,0823437010000001","0,883752747","0,0767562021685553","449,907,217,329,328"
"2,75","0,0837409179999999","0,900098938","0,0781787908590331","458,228,854,044,698"
"276,300,049","0,084020314","0,903466248","0,0784862861319495","459,943,108,486,484"
"279,999,923","0,08495187","0,912997009","0,0793147242687443","464,795,096,981,113"
"285,000,229","0,086349086","0,928675049","0,080813141880903","472,776,586,570,279"
"290,000,152","0,087560039","0,940097168","0,0817474941681956","478,591,441,225,882"
"293,300,247,000,001","0,0885380440000001","0,953519653","0,0828916498948173","485,424,656,620,679"
"295,000,076","0,088817557","0,9562323","0,0832127278239154","486,805,630,504,505"
3,"0,0901216410000001","0,969390869","0,0843638661766098","493,504,489,640,075"
"304,999,923","0,091472292","0,985569092","0,0856907988835626","50,174,061,599,552"
"310,000,229","0,09272981","0,999006836","0,0869527472165662","508,581,599,552,003"
"311,600,113","0,0931489050000001","1,003,541,687","0,0873246974225422","510,890,234,180,115"
"315,000,152","0,0939873280000001","101,299,408","0,0882066240733657","515,702,326,528,534"
"320,000,076","0,095337979","1,031,185,669","0,0897061115556995","52,496,343,175,686"
"3,25","0,09612972","1,035,216,919","0,0902866844479262","527,015,689,558,621"
"329,999,923","0,0975735020000001","105,169,104","0,0916589652654934","535,402,453,800,336"
"330,599,975,000,001","0,097853016","1,053,725,342","0,0918576514450853","536,438,090,922,975"
"335,000,229","0,0994364970000001","1,078,831,177","0,0940132550430353","549,219,150,333,452"
"340,000,152","0,099855708","107,827,417","0,0941262856782458","548,935,585,195,744"
"345,000,076","0,10143919","1,096,986,084","0,0957535552177093","558,461,581,224,864"
"347,600,174","0,1019981","1,104,006,104","0,0962857272231731","56,203,538,359,721"
"3,5","0,102650142","1,111,417,725","0,0969756496380098","565,808,545,028,763"
"354,999,923","0,10390766","1,124,505,249","0,0982262189876667","572,471,236,063,738"
"360,000,229","0,105211745","1,140,050,537","0,0995339569650078","580,385,143,308,049"
"365,000,152","0,106376131","1,152,171,143","0,100681973614343","586,555,588,759,354"
"365,800,094","0,106562395","1,154,259,521","0,100900993320932","58,761,875,528,178"
"370,000,076","0,107587083","1,167,605,225","0,101951957461529","594,412,882,451,764"
"3,75","0,108844601","1,180,096,924","0,103252393150373","600,772,246,601,843"
"379,999,923","0,110102119","1,195,304,199","0,104585819999257","608,514,075,752,176"
"383,200,073","0,110847294","1,204,437,988","0,105438465572049","613,163,970,880,212"
"385,000,229","0,111219823","1,207,942,627","0,10577735868761","614,948,137,758,998"
"390,000,152","0,112477341","1,222,976,685","0,107082992886624","622,601,784,350,659"
"395,000,076","0,113688293","1,236,680,054","0,108322996394225","629,577,994,196,406"
4,"0,114852679","1,250,207,153","0,109524553502733","636,464,467,240,238"
"40,170,021","0,115271891","1,254,647,827","0,109992049808276","63,872,515,756,249"
"404,999,923","0,116017066","1,263,125,366","0,110831670136238","643,040,964,211,169"
"410,000,229","0,11732115","1,276,879,883","0,112120540039006","650,043,212,849,361"
"415,000,152","0,11848542","1,289,814,575","0,113379394639114","65,662,809,906,837"
"420,000,076","0,119603239","1,302,776,123","0,114519386762664","663,226,657,333,401"
"420,999,908","0,119836187","1,304,878,174","0,114799500951081","664,296,784,605,203"
"4,25","0,120674493","1,315,226,074","0,115680113989131","669,564,768,110,777"
"429,999,923","0,121978578","1,330,980,225","0,117108081998836","677,585,004,836,328"
"435,000,229","0,12318953","1,343,785,889","0,11835299332359","68,410,420,455,124"
"43,920,021","0,124214101","1,355,024,658","0,119485263601712","689,825,718,067,505"
"440,000,152","0,124353916","1,358,103,882","0,119675564636346","691,393,311,612,279"
"445,000,076","0,125471619","1,370,171,265","0,120879401337515","697,536,661,915,186"
"4,5","0,126589439","1,383,192,749","0,122115265216726","704,165,732,831,034"
"454,999,923","0,127707259","1,394,751,465","0,123236731903864","710,050,127,271,802"
"458,000,183","0,128499","1,405,231,201","0,124155593549882","715,385,226,798,351"
"460,000,229","0,128964778","1,410,681,763","0,124697133662258","71,816,003,818,154"
"465,000,152","0,130082481","1,423,038,086","0,125898435040827","724,450,484,141,934"
"470,000,076","0,131200301","1,437,302,734","0,127237682742661","731,712,433,945,935"
"4,75","0,132224989","1,447,744,995","0,128314341748471","737,028,455,429,415"
"477,500,152","0,132877031","1,455,343,506","0,128959730192929","740,896,760,169,017"
"479,999,923","0,133435941","1,461,484,253","0,129622899859718","744,022,935,905,921"
"485,000,229","0,134553644","1,474,359,863","0,130877254212263","750,577,744,234,587"
"490,000,152","0,135671464","1,488,234,985","0,132193348365155","757,641,391,335,336"
"495,000,076","0,13683585","1,501,044,678","0,133478276430659","764,162,642,162,602"
"497,100,067","0,137301512","150,557,959","0,134092079230798","766,471,307,845,034"
5,"0,137860422","1,512,327,515","0,134713930531404","76,990,659,013,389"
"504,999,923","0,139024808","1,525,845,825","0,135929780546042","776,788,588,810,263"
"510,000,229","0,140096061","153,705,188","0,137217813332838","782,493,448,047,651"
"515,000,152","0,141167199","154,816,272","0,13842917408831","788,149,834,546,658"
"517,399,978","0,141772675","1,555,715,576","0,139157827601586","791,994,896,909,841"
"520,000,076","0,142331585","1,562,408,081","0,139874352922709","795,401,965,585,705"
"5,25","0,143356273","1,572,386,353","0,140990482246313","800,481,776,205,264"
"529,999,923","0,14442741","158,629,248","0,142397097805045","807,561,207,554,854"
"535,000,229","0,145405531","1,596,600,464","0,143549301033189","812,808,870,335,489"
"539,500,045","0,146290404","1,605,790,161","0,144527228303588","817,487,227,511,073"
"540,000,152","0,146383537","1,607,228,516","0,144668104532758","818,219,475,640,177"
"545,000,076","0,147547923","161,979,187","0,146055264637214","824,615,318,434,048"
"5,5","0,148619176","1,632,597,168","0,147384464949487","831,134,331,823,041"
"554,999,923","0,149597182","164,353,479","0,148709536621765","836,702,535,254,289"
"560,000,229","0,150621869","1,653,105,347","0,149932515108457","841,574,783,383,393"
"561,000,061","0,150808134","1,655,795,532","0,150197929820099","842,944,322,150,384"
"565,000,152","0,151553308","1,664,388,428","0,151105360537626","847,318,855,571,959"
"570,000,076","0,152577996","167,553,772","0,152429141572868","852,994,817,492,236"
"5,75","0,153509435","168,511,731","0,153457259839604","857,871,664,206,078"
"579,999,923","0,154627255","1,697,730,591","0,154971923295514","864,292,924,196,915"
"584,199,905","0,155372429","1,705,859,375","0,155987913370097","868,431,184,136,843"
"585,000,229","0,155512244","1,707,150,024","0,156194448261142","869,088,237,031,003"
"590,000,152","0,156536815","1,718,845,459","0,157483632831609","875,042,233,365,575"
"595,000,076","0,157514937","172,877,002","0,158786678763934","880,094,700,402,179"
6,"0,158306677","1,737,564,087","0,159785468003274","884,571,647,406,201"
"604,999,923","0,159377815","1,749,502,197","0,161299387245104","890,649,186,478,644"
"608,100,128","0,159983291","1,756,044,922","0,162077174870827","893,980,004,072,698"
"610,000,229","0,160449069","1,760,365,234","0,162610178997538","896,179,419,640,584"
"615,000,152","0,161240809","1,768,985,718","0,163814770901184","900,567,997,760,016"
"620,000,076","0,162265497","17,799,375","0,165219724215311","90,614,340,986,611"
"6,25","0,163010671","1,787,277,222","0,166230503792385","909,879,968,436,593"
"629,999,923","0,164035359","179,846,167","0,167714198952031","915,573,827,826,707"
"635,000,229","0,164873666","1,805,132,813","0,168810988698988","918,970,021,381,663"
"635,400,009","0,164966798","180,616,687","0,168846399303998","919,496,446,571,298"
"640,000,152","0,165898237","181,828,186","0,170374064030056","925,664,032,988,851"
"645,000,076","0,166596962","1,822,917,114","0,17126567944916","928,023,781,499,771"
"6,5","0,167574967","1,832,603,882","0,172468516206309","932,955,191,162,246"
"654,999,923","0,168646221","1,846,210,571","0,174279387854735","939,882,182,456,855"
"660,000,229","0,169391395","1,851,211,304","0,175229812169336","94,242,799,165,097"
"661,999,893","0,169717358","1,856,394,165","0,175808831701971","945,066,519,879,855"
"665,000,152","0,170183136","1,860,468,384","0,176522798724758","947,140,652,649,799"
"670,000,076","0,171021442","1,868,116,211","0,177714168591393","951,034,063,534,083"
"6,75","0,171906432","1,877,372,803","0,179010283842789","955,746,476,098,356"
"679,999,923","0,172744738","1,885,941,528","0,18035362522154","960,108,704,373,059"
"685,000,229","0,173629611","1,893,145,264","0,181619829060563","96,377,603,421,066"
"690,000,152","0,174421468","1,900,014,648","0,18276679881546","967,273,149,722,547"
"693,300,247,000,001","0,174980262","1,906,734,131","0,183650052065343","970,693,952,553,072"
"695,000,076","0,175306341","1,909,373,169","0,184099395540987","972,037,453,036,705"
7,"0,176051516","1,917,392,944","0,185342225064204","976,120,217,889,324"
"704,999,923","0,176843256","1,923,627,686","0,186531094571318","979,294,245,278,216"
"710,000,229","0,177635113","1,931,808,716","0,187850456273549","983,459,102,988,342"
"715,000,152","0,17847342","1,938,699,707","0,18915030458269","986,967,218,347,503"
"720,000,076","0,179265161","1,946,101,318","0,190349710962452","990,735,283,816,118"
"7,25","0,180056901","1,953,307,007","0,191653721875719","994,403,607,901,033"
"727,500,152","0,180476113","1,956,864,014","0,192337707559976","996,214,434,658,657"
"729,999,923","0,180848758","1,960,450,317","0,19305177847305","998,040,175,635,086"
"735,000,229","0,181593933","1,967,362,061","0,194188457095787","100,155,885,608,105"
"740,000,152","0,182339107","1,973,900,513","0,195446963064063","100,488,749,834,547"
"745,000,076","0,183084282","1,980,318,481","0,196717644174911","100,815,480,374,688"
"7,5","0,183876022","1,989,144,531","0,198049845318188","101,264,803,288,703"
"754,999,923","0,184667763","199,386,792","0,199263939187385","101,505,264,979,891"
"760,000,229","0,185366371","2,001,862,793","0,200578869569264","101,912,273,736,191"
"765,000,152","0,186158228","2,006,951,782","0,201934119372251","102,171,347,655,653"
"765,000,152","0,186158228","2,006,951,782","0,201934119372251","102,171,347,655,653"
"770,000,076","0,186856837","2,012,187,744","0,203034862943814","102,437,903,782,518"
"7,75","0,187555445","2,019,426,514","0,204288531021092","102,806,420,302,398"
"779,999,923","0,188300619","2,025,411,011","0,205601892060259","103,111,083,388,484"
"785,000,229","0,188999228","2,029,785,034","0,206831592448359","103,333,759,303,569"
"790,000,152","0,189697836","203,600,061","0,208148140122315","103,650,186,325,918"
"795,000,076","0,190396444","2,040,484,863","0,209397842387647","103,878,473,909,281"
8,"0,191048487","2,047,185,303","0,21056105898524","104,219,584,737,566"
"804,999,923","0,191840227","2,054,017,334","0,21201226145844","104,567,394,695,311"
"809,799,957","0,192445703","2,057,131,348","0,213095199832989","104,725,925,164,181"
"810,000,229","0,192445703","2,057,587,646","0,213153614145182","104,749,154,711,602"
"815,000,152","0,193190994","206,263,623","0,214450379709821","105,006,171,664,206"
"820,000,076","0,193889603","2,070,297,852","0,21590110568622","105,396,215,038,436"
"8,25","0,194495079","2,071,859,375","0,216900372421307","105,475,710,176,653"
"829,999,923","0,195193687","2,077,661,377","0,218269298781313","105,771,082,675,762"
"835,000,229","0,195845729","2,082,466,553","0,219423617775125","106,015,708,038,487"
"840,000,152","0,196497771","2,087,092,285","0,220738374340562","106,251,198,136,741"
"845,000,076","0,19719638","2,092,529,785","0,222088437620721","106,528,014,305,351"
"8,5","0,197801856","2,098,221,191","0,223321428533897","106,817,756,503,589"
